id_cliente;antiguedad_cliente;estado_civil;estado_cliente;gastos_ult_12m;genero;limite_credito_tc;nivel_educativo;nivel_tarjeta;operaciones_ult_12m;personas_a_cargo
772204758.0;31.0;DESCONOCIDO;ACTIVO;2306.0;F;3809.0;POSGRADO_INCOMPLETO;Blue;46.0;2.0
709039533.0;24.0;DESCONOCIDO;ACTIVO;3829.0;F;5544.0;DESCONOCIDO;Blue;55.0;3.0
714972558.0;36.0;SOLTERO;PASIVO;2729.0;F;1610.0;UNIVERSITARIO_COMPLETO;Blue;45.0;2.0
716492583.0;28.0;SOLTERO;ACTIVO;4539.0;F;2388.0;UNIVERSITARIO_INCOMPLETO;Blue;89.0;1.0
766381908.0;42.0;CASADO;ACTIVO;4597.0;F;2473.0;SECUNDARIO_COMPLETO;Blue;80.0;4.0
719109783.0;32.0;CASADO;ACTIVO;4323.0;M;13103.0;UNIVERSITARIO_INCOMPLETO;Blue;72.0;3.0
796236258.0;42.0;SOLTERO;ACTIVO;4030.0;F;2465.0;SECUNDARIO_COMPLETO;Blue;86.0;5.0
709700058.0;33.0;SOLTERO;ACTIVO;4451.0;F;6081.0;UNIVERSITARIO_COMPLETO;Blue;70.0;2.0
716905158.0;30.0;SOLTERO;ACTIVO;3904.0;M;21815.0;DESCONOCIDO;Blue;72.0;2.0
718851783.0;37.0;CASADO;ACTIVO;3924.0;M;34516.0;SECUNDARIO_COMPLETO;Silver;65.0;1.0
711993258.0;39.0;SOLTERO;ACTIVO;4240.0;F;8264.0;SECUNDARIO_COMPLETO;Blue;73.0;0.0
718350033.0;36.0;SOLTERO;ACTIVO;2909.0;M;3069.0;UNIVERSITARIO_INCOMPLETO;Blue;58.0;3.0
709709283.0;19.0;SOLTERO;PASIVO;2256.0;M;3458.0;UNIVERSITARIO_INCOMPLETO;Blue;40.0;3.0
710905908.0;36.0;SOLTERO;ACTIVO;1939.0;M;4983.0;SECUNDARIO_COMPLETO;Blue;30.0;4.0
715294083.0;38.0;SOLTERO;PASIVO;1760.0;M;10309.0;UNIVERSITARIO_INCOMPLETO;Blue;40.0;2.0
721387008.0;24.0;CASADO;ACTIVO;4792.0;M;3103.0;UNIVERSITARIO_COMPLETO;Blue;69.0;4.0
715411608.0;36.0;SOLTERO;ACTIVO;2978.0;F;1663.0;SECUNDARIO_COMPLETO;Blue;61.0;3.0
710598408.0;36.0;SOLTERO;ACTIVO;4557.0;F;2695.0;UNIVERSITARIO_COMPLETO;Blue;94.0;0.0
718521258.0;41.0;CASADO;ACTIVO;3445.0;F;18178.0;POSGRADO_INCOMPLETO;Blue;76.0;4.0
713138433.0;42.0;SOLTERO;ACTIVO;3206.0;M;14782.0;UNIVERSITARIO_COMPLETO;Blue;54.0;3.0
780105483.0;50.0;SOLTERO;PASIVO;2799.0;F;1697.0;UNIVERSITARIO_INCOMPLETO;Blue;49.0;0.0
718819158.0;41.0;SOLTERO;ACTIVO;4361.0;F;2488.0;UNIVERSITARIO_INCOMPLETO;Blue;75.0;3.0
718871358.0;36.0;SOLTERO;ACTIVO;4964.0;F;1785.0;UNIVERSITARIO_COMPLETO;Blue;82.0;2.0
716711433.0;39.0;CASADO;PASIVO;2270.0;M;7897.0;SECUNDARIO_COMPLETO;Blue;46.0;5.0
720186258.0;31.0;DIVORCIADO;ACTIVO;4136.0;F;4701.0;SECUNDARIO_COMPLETO;Blue;77.0;4.0
710197308.0;28.0;CASADO;ACTIVO;4089.0;F;1438.3;UNIVERSITARIO_COMPLETO;Blue;73.0;2.0
817086783.0;27.0;CASADO;ACTIVO;2005.0;F;2826.0;SECUNDARIO_COMPLETO;Blue;32.0;3.0
749211483.0;45.0;CASADO;ACTIVO;4932.0;F;4597.0;UNIVERSITARIO_INCOMPLETO;Blue;67.0;0.0
789749433.0;21.0;CASADO;ACTIVO;4730.0;F;2591.0;UNIVERSITARIO_COMPLETO;Blue;82.0;1.0
715082133.0;36.0;CASADO;ACTIVO;3407.0;M;2494.0;UNIVERSITARIO_COMPLETO;Blue;61.0;2.0
714946908.0;36.0;SOLTERO;ACTIVO;3300.0;M;5039.0;UNIVERSITARIO_INCOMPLETO;Blue;68.0;1.0
712429458.0;38.0;DESCONOCIDO;ACTIVO;4054.0;M;4772.0;UNIVERSITARIO_COMPLETO;Blue;72.0;2.0
708406083.0;24.0;CASADO;ACTIVO;5211.0;F;3436.0;DESCONOCIDO;Blue;90.0;0.0
720029508.0;37.0;SOLTERO;ACTIVO;4100.0;F;12064.0;UNIVERSITARIO_COMPLETO;Blue;67.0;1.0
709227033.0;46.0;SOLTERO;ACTIVO;4030.0;M;9065.0;UNIVERSITARIO_COMPLETO;Blue;73.0;3.0
714296358.0;44.0;DESCONOCIDO;ACTIVO;4831.0;F;3433.0;UNIVERSITARIO_INCOMPLETO;Blue;78.0;2.0
720846558.0;36.0;SOLTERO;ACTIVO;2512.0;M;34516.0;DESCONOCIDO;Blue;45.0;1.0
716475183.0;35.0;DESCONOCIDO;ACTIVO;4326.0;M;10290.0;UNIVERSITARIO_COMPLETO;Blue;81.0;3.0
719998233.0;30.0;CASADO;ACTIVO;2922.0;M;34516.0;DESCONOCIDO;Silver;71.0;3.0
719217483.0;36.0;CASADO;ACTIVO;4200.0;F;3240.0;POSGRADO_COMPLETO;Blue;67.0;4.0
720479058.0;39.0;SOLTERO;ACTIVO;4379.0;F;1438.3;POSGRADO_INCOMPLETO;Blue;64.0;1.0
779192283.0;39.0;CASADO;ACTIVO;4156.0;F;6462.0;DESCONOCIDO;Blue;77.0;2.0
716385033.0;36.0;SOLTERO;ACTIVO;4157.0;F;4408.0;UNIVERSITARIO_COMPLETO;Blue;71.0;1.0
711588708.0;36.0;CASADO;PASIVO;1863.0;F;1438.3;UNIVERSITARIO_INCOMPLETO;Blue;42.0;2.0
797998158.0;46.0;SOLTERO;ACTIVO;3646.0;M;4555.0;UNIVERSITARIO_INCOMPLETO;Blue;66.0;3.0
714492783.0;36.0;CASADO;PASIVO;1517.0;F;1438.3;UNIVERSITARIO_INCOMPLETO;Blue;38.0;4.0
714021183.0;36.0;SOLTERO;ACTIVO;3709.0;M;30666.0;UNIVERSITARIO_COMPLETO;Blue;66.0;4.0
780710433.0;42.0;SOLTERO;ACTIVO;4241.0;M;1575.0;UNIVERSITARIO_INCOMPLETO;Blue;77.0;2.0
780068283.0;38.0;SOLTERO;ACTIVO;3822.0;M;1891.0;UNIVERSITARIO_COMPLETO;Blue;69.0;1.0
719930658.0;24.0;CASADO;ACTIVO;3455.0;M;16634.0;UNIVERSITARIO_INCOMPLETO;Blue;72.0;4.0
755593983.0;43.0;CASADO;ACTIVO;3873.0;F;7985.0;UNIVERSITARIO_COMPLETO;Blue;72.0;1.0
770938533.0;32.0;DESCONOCIDO;ACTIVO;3914.0;M;3304.0;UNIVERSITARIO_INCOMPLETO;Blue;70.0;1.0
714121083.0;20.0;CASADO;ACTIVO;5158.0;F;6247.0;UNIVERSITARIO_COMPLETO;Blue;68.0;3.0
779210283.0;25.0;CASADO;ACTIVO;4142.0;M;3645.0;UNIVERSITARIO_INCOMPLETO;Blue;74.0;3.0
709739283.0;36.0;SOLTERO;ACTIVO;4206.0;M;21329.0;SECUNDARIO_COMPLETO;Blue;75.0;0.0
716230158.0;36.0;CASADO;ACTIVO;4272.0;F;7234.0;UNIVERSITARIO_COMPLETO;Blue;83.0;3.0
708724908.0;35.0;SOLTERO;ACTIVO;4113.0;F;2262.0;SECUNDARIO_COMPLETO;Blue;83.0;2.0
709192233.0;39.0;CASADO;PASIVO;1764.0;F;1773.0;DESCONOCIDO;Blue;30.0;2.0
789025083.0;27.0;DESCONOCIDO;ACTIVO;4655.0;M;1438.3;DESCONOCIDO;Blue;82.0;4.0
713804058.0;36.0;CASADO;ACTIVO;4647.0;F;4187.0;UNIVERSITARIO_INCOMPLETO;Blue;81.0;4.0
785529708.0;53.0;SOLTERO;ACTIVO;4333.0;M;34516.0;UNIVERSITARIO_COMPLETO;Blue;70.0;1.0
794528283.0;28.0;CASADO;ACTIVO;3383.0;M;2748.0;UNIVERSITARIO_INCOMPLETO;Blue;67.0;4.0
794856033.0;32.0;CASADO;ACTIVO;4306.0;M;5242.0;POSGRADO_INCOMPLETO;Blue;77.0;3.0
712939533.0;35.0;CASADO;ACTIVO;3789.0;M;21585.0;UNIVERSITARIO_COMPLETO;Blue;70.0;5.0
718791708.0;32.0;CASADO;PASIVO;2228.0;M;16362.0;SECUNDARIO_COMPLETO;Blue;37.0;2.0
708178608.0;36.0;CASADO;ACTIVO;4226.0;F;2488.0;UNIVERSITARIO_COMPLETO;Blue;73.0;0.0
716556258.0;39.0;SOLTERO;ACTIVO;4401.0;F;9966.0;POSGRADO_COMPLETO;Blue;60.0;3.0
708404883.0;37.0;SOLTERO;ACTIVO;2761.0;F;27804.0;SECUNDARIO_COMPLETO;Blue;57.0;2.0
709742958.0;37.0;CASADO;ACTIVO;3386.0;M;15626.0;SECUNDARIO_COMPLETO;Blue;65.0;5.0
772695033.0;37.0;SOLTERO;PASIVO;1575.0;M;18800.0;SECUNDARIO_COMPLETO;Blue;23.0;5.0
714850158.0;36.0;SOLTERO;ACTIVO;4150.0;M;1963.0;UNIVERSITARIO_COMPLETO;Blue;75.0;4.0
718076733.0;31.0;SOLTERO;ACTIVO;3101.0;M;25824.0;UNIVERSITARIO_COMPLETO;Silver;73.0;1.0
708831858.0;30.0;CASADO;PASIVO;1915.0;F;4579.0;UNIVERSITARIO_INCOMPLETO;Blue;44.0;3.0
780006783.0;49.0;SOLTERO;PASIVO;3109.0;M;15809.0;UNIVERSITARIO_INCOMPLETO;Silver;48.0;1.0
771342183.0;40.0;SOLTERO;PASIVO;2314.0;F;1625.0;UNIVERSITARIO_COMPLETO;Blue;43.0;3.0
714336333.0;40.0;DESCONOCIDO;ACTIVO;4422.0;M;3429.0;POSGRADO_COMPLETO;Blue;64.0;4.0
780657708.0;37.0;CASADO;ACTIVO;3520.0;M;6593.0;DESCONOCIDO;Blue;69.0;2.0
779741883.0;32.0;SOLTERO;ACTIVO;4274.0;F;2493.0;DESCONOCIDO;Blue;68.0;2.0
802101858.0;34.0;CASADO;ACTIVO;4220.0;F;4757.0;DESCONOCIDO;Blue;71.0;2.0
718473558.0;18.0;SOLTERO;PASIVO;1402.0;F;8668.0;POSGRADO_COMPLETO;Blue;38.0;3.0
712901283.0;36.0;SOLTERO;PASIVO;1464.0;F;2121.0;UNIVERSITARIO_COMPLETO;Blue;32.0;2.0
743590608.0;43.0;CASADO;ACTIVO;4233.0;M;21869.0;SECUNDARIO_COMPLETO;Blue;71.0;2.0
720146733.0;34.0;DESCONOCIDO;ACTIVO;4114.0;F;2480.0;UNIVERSITARIO_COMPLETO;Blue;66.0;4.0
788252358.0;40.0;SOLTERO;ACTIVO;3529.0;M;8190.0;SECUNDARIO_COMPLETO;Blue;84.0;3.0
717740658.0;45.0;CASADO;ACTIVO;4134.0;F;1850.0;UNIVERSITARIO_INCOMPLETO;Blue;78.0;2.0
714567708.0;36.0;DIVORCIADO;ACTIVO;4421.0;F;2483.0;UNIVERSITARIO_INCOMPLETO;Blue;74.0;1.0
711208083.0;30.0;CASADO;ACTIVO;4455.0;F;2925.0;DESCONOCIDO;Blue;77.0;4.0
709708233.0;29.0;CASADO;PASIVO;1695.0;F;7066.0;POSGRADO_COMPLETO;Blue;38.0;3.0
709957158.0;40.0;CASADO;ACTIVO;3942.0;M;2514.0;SECUNDARIO_COMPLETO;Blue;65.0;4.0
828288333.0;46.0;CASADO;ACTIVO;3756.0;M;3640.0;UNIVERSITARIO_INCOMPLETO;Blue;70.0;0.0
709178733.0;36.0;CASADO;PASIVO;2281.0;F;5527.0;POSGRADO_INCOMPLETO;Blue;37.0;2.0
721325133.0;36.0;CASADO;ACTIVO;4503.0;M;31625.0;UNIVERSITARIO_INCOMPLETO;Blue;77.0;2.0
816606333.0;52.0;SOLTERO;ACTIVO;4218.0;M;32409.0;SECUNDARIO_COMPLETO;Blue;66.0;2.0
720454158.0;30.0;SOLTERO;ACTIVO;2840.0;M;9827.0;DESCONOCIDO;Blue;63.0;2.0
717444558.0;38.0;CASADO;ACTIVO;5237.0;F;2623.0;UNIVERSITARIO_COMPLETO;Blue;76.0;1.0
816756783.0;37.0;DESCONOCIDO;ACTIVO;4106.0;M;2993.0;SECUNDARIO_COMPLETO;Blue;81.0;2.0
715474833.0;36.0;SOLTERO;ACTIVO;4389.0;M;12944.0;UNIVERSITARIO_INCOMPLETO;Blue;84.0;2.0
718271958.0;34.0;CASADO;ACTIVO;4465.0;M;6401.0;UNIVERSITARIO_INCOMPLETO;Blue;63.0;2.0
708924783.0;36.0;DIVORCIADO;ACTIVO;4024.0;M;5506.0;UNIVERSITARIO_COMPLETO;Blue;62.0;3.0
717669483.0;44.0;SOLTERO;ACTIVO;1737.0;M;34516.0;UNIVERSITARIO_COMPLETO;Blue;38.0;1.0
809360883.0;41.0;SOLTERO;ACTIVO;3160.0;M;17673.0;UNIVERSITARIO_INCOMPLETO;Blue;59.0;4.0
717176508.0;34.0;SOLTERO;ACTIVO;4171.0;F;2656.0;DESCONOCIDO;Blue;80.0;3.0
711571383.0;37.0;DESCONOCIDO;ACTIVO;4434.0;M;6118.0;SECUNDARIO_COMPLETO;Blue;81.0;2.0
713444058.0;31.0;DIVORCIADO;ACTIVO;3381.0;M;17437.0;DESCONOCIDO;Silver;51.0;1.0
719609433.0;43.0;DIVORCIADO;ACTIVO;4671.0;F;1965.0;UNIVERSITARIO_INCOMPLETO;Blue;69.0;4.0
797234508.0;45.0;SOLTERO;ACTIVO;1481.0;M;30899.0;DESCONOCIDO;Silver;20.0;3.0
714537258.0;36.0;CASADO;ACTIVO;3779.0;M;8876.0;POSGRADO_COMPLETO;Blue;78.0;3.0
793412958.0;38.0;CASADO;ACTIVO;4382.0;M;2440.0;DESCONOCIDO;Blue;88.0;4.0
714680208.0;45.0;CASADO;ACTIVO;4533.0;F;1652.0;SECUNDARIO_COMPLETO;Blue;69.0;1.0
715240683.0;37.0;CASADO;ACTIVO;3718.0;M;15535.0;SECUNDARIO_COMPLETO;Blue;66.0;4.0
713253858.0;37.0;CASADO;PASIVO;2176.0;F;1461.0;UNIVERSITARIO_INCOMPLETO;Blue;40.0;1.0
802662858.0;49.0;DIVORCIADO;ACTIVO;3495.0;F;3949.0;UNIVERSITARIO_COMPLETO;Blue;64.0;2.0
780206958.0;39.0;CASADO;ACTIVO;4228.0;M;5937.0;UNIVERSITARIO_COMPLETO;Blue;70.0;4.0
803796708.0;46.0;DESCONOCIDO;PASIVO;1097.0;M;13354.0;UNIVERSITARIO_INCOMPLETO;Blue;28.0;3.0
779906658.0;24.0;SOLTERO;ACTIVO;3142.0;M;18806.0;POSGRADO_COMPLETO;Blue;62.0;4.0
711491283.0;36.0;CASADO;ACTIVO;2959.0;F;1975.0;POSGRADO_COMPLETO;Blue;63.0;3.0
720211533.0;33.0;CASADO;ACTIVO;4713.0;F;2888.0;UNIVERSITARIO_INCOMPLETO;Blue;77.0;4.0
715409733.0;36.0;SOLTERO;PASIVO;2385.0;F;2263.0;UNIVERSITARIO_INCOMPLETO;Blue;33.0;4.0
710974308.0;36.0;DESCONOCIDO;ACTIVO;3587.0;M;26792.0;UNIVERSITARIO_COMPLETO;Blue;66.0;1.0
713722608.0;35.0;DIVORCIADO;PASIVO;1757.0;F;2806.0;DESCONOCIDO;Blue;35.0;2.0
709101258.0;28.0;DIVORCIADO;PASIVO;2180.0;F;1478.0;SECUNDARIO_COMPLETO;Blue;46.0;2.0
708588408.0;36.0;SOLTERO;ACTIVO;4421.0;M;6836.0;UNIVERSITARIO_INCOMPLETO;Blue;74.0;3.0
717099408.0;29.0;CASADO;ACTIVO;4583.0;M;10529.0;UNIVERSITARIO_COMPLETO;Blue;87.0;3.0
715155033.0;49.0;SOLTERO;ACTIVO;5224.0;M;2122.0;SECUNDARIO_COMPLETO;Blue;85.0;0.0
789586833.0;38.0;CASADO;ACTIVO;4053.0;F;2883.0;POSGRADO_INCOMPLETO;Blue;85.0;3.0
714106833.0;47.0;DESCONOCIDO;ACTIVO;4239.0;F;5225.0;UNIVERSITARIO_COMPLETO;Blue;69.0;3.0
741116058.0;41.0;CASADO;ACTIVO;2144.0;M;2582.0;UNIVERSITARIO_COMPLETO;Blue;42.0;2.0
813755658.0;55.0;SOLTERO;ACTIVO;3598.0;M;11524.0;UNIVERSITARIO_COMPLETO;Blue;72.0;1.0
709338633.0;37.0;SOLTERO;PASIVO;1542.0;F;2339.0;UNIVERSITARIO_COMPLETO;Blue;45.0;1.0
718855983.0;36.0;SOLTERO;ACTIVO;4010.0;F;13039.0;SECUNDARIO_COMPLETO;Blue;69.0;4.0
814219008.0;56.0;SOLTERO;ACTIVO;3953.0;M;1456.0;POSGRADO_COMPLETO;Blue;69.0;1.0
711916533.0;44.0;SOLTERO;ACTIVO;4734.0;M;5612.0;DESCONOCIDO;Blue;83.0;2.0
717368208.0;36.0;SOLTERO;PASIVO;2138.0;M;26723.0;UNIVERSITARIO_COMPLETO;Blue;43.0;1.0
715182108.0;35.0;CASADO;ACTIVO;4626.0;F;3025.0;SECUNDARIO_COMPLETO;Blue;78.0;3.0
772341783.0;35.0;SOLTERO;PASIVO;1801.0;F;3512.0;SECUNDARIO_COMPLETO;Blue;48.0;3.0
717078933.0;29.0;SOLTERO;ACTIVO;4256.0;F;4205.0;UNIVERSITARIO_COMPLETO;Blue;69.0;5.0
719491233.0;42.0;SOLTERO;ACTIVO;4313.0;M;3515.0;UNIVERSITARIO_INCOMPLETO;Blue;72.0;1.0
789520533.0;44.0;SOLTERO;ACTIVO;4551.0;M;26174.0;UNIVERSITARIO_INCOMPLETO;Blue;65.0;2.0
714738033.0;25.0;CASADO;ACTIVO;5428.0;F;1602.0;UNIVERSITARIO_COMPLETO;Blue;85.0;4.0
718576908.0;36.0;CASADO;ACTIVO;4305.0;F;29939.0;UNIVERSITARIO_INCOMPLETO;Blue;63.0;4.0
715093383.0;41.0;CASADO;ACTIVO;4450.0;F;2115.0;UNIVERSITARIO_INCOMPLETO;Blue;68.0;2.0
747107508.0;49.0;SOLTERO;ACTIVO;4269.0;F;2433.0;UNIVERSITARIO_COMPLETO;Blue;88.0;3.0
717920583.0;49.0;DIVORCIADO;ACTIVO;4673.0;F;1443.0;UNIVERSITARIO_INCOMPLETO;Blue;59.0;1.0
715732533.0;36.0;CASADO;PASIVO;2108.0;M;9375.0;UNIVERSITARIO_COMPLETO;Blue;51.0;4.0
710516283.0;37.0;SOLTERO;ACTIVO;4134.0;M;9758.0;SECUNDARIO_COMPLETO;Blue;60.0;1.0
787593558.0;34.0;CASADO;ACTIVO;3740.0;M;4562.0;UNIVERSITARIO_COMPLETO;Blue;55.0;3.0
778747608.0;46.0;SOLTERO;ACTIVO;4022.0;F;1438.3;DESCONOCIDO;Blue;61.0;1.0
714431058.0;36.0;SOLTERO;ACTIVO;4342.0;F;4210.0;UNIVERSITARIO_INCOMPLETO;Blue;72.0;3.0
708801108.0;51.0;SOLTERO;PASIVO;2113.0;F;1438.3;UNIVERSITARIO_INCOMPLETO;Blue;38.0;3.0
715948833.0;39.0;CASADO;ACTIVO;5031.0;M;24931.0;UNIVERSITARIO_COMPLETO;Blue;79.0;4.0
770667408.0;33.0;CASADO;ACTIVO;4768.0;M;8854.0;UNIVERSITARIO_INCOMPLETO;Blue;81.0;4.0
823590483.0;56.0;DIVORCIADO;ACTIVO;4027.0;F;2230.0;UNIVERSITARIO_COMPLETO;Blue;75.0;0.0
710635083.0;38.0;CASADO;ACTIVO;3475.0;M;28327.0;SECUNDARIO_COMPLETO;Blue;52.0;4.0
716408058.0;36.0;SOLTERO;ACTIVO;3673.0;F;2500.0;UNIVERSITARIO_INCOMPLETO;Blue;72.0;2.0
713803158.0;33.0;SOLTERO;ACTIVO;4611.0;M;9246.0;SECUNDARIO_COMPLETO;Blue;91.0;3.0
713593683.0;28.0;CASADO;ACTIVO;3504.0;F;11155.0;UNIVERSITARIO_COMPLETO;Blue;60.0;3.0
709339758.0;30.0;SOLTERO;ACTIVO;3778.0;M;11926.0;DESCONOCIDO;Blue;84.0;3.0
789382758.0;44.0;SOLTERO;PASIVO;2050.0;M;5501.0;UNIVERSITARIO_COMPLETO;Blue;51.0;3.0
813427833.0;40.0;SOLTERO;ACTIVO;4812.0;F;2110.0;UNIVERSITARIO_COMPLETO;Blue;77.0;4.0
717846108.0;34.0;CASADO;ACTIVO;3734.0;M;12994.0;UNIVERSITARIO_INCOMPLETO;Blue;74.0;4.0
721427358.0;28.0;DIVORCIADO;PASIVO;2108.0;M;8757.0;DESCONOCIDO;Blue;47.0;4.0
720968583.0;45.0;CASADO;ACTIVO;3226.0;F;29551.0;DESCONOCIDO;Blue;63.0;2.0
709134333.0;28.0;DESCONOCIDO;ACTIVO;4674.0;F;3136.0;UNIVERSITARIO_COMPLETO;Blue;67.0;2.0
712630608.0;35.0;DESCONOCIDO;ACTIVO;4430.0;F;6109.0;SECUNDARIO_COMPLETO;Blue;69.0;2.0
712404483.0;36.0;CASADO;ACTIVO;5189.0;M;3989.0;SECUNDARIO_COMPLETO;Blue;82.0;2.0
717812133.0;13.0;DESCONOCIDO;ACTIVO;4006.0;F;3315.0;UNIVERSITARIO_COMPLETO;Blue;65.0;1.0
714926508.0;45.0;CASADO;ACTIVO;2275.0;M;34516.0;UNIVERSITARIO_COMPLETO;Silver;46.0;2.0
771474108.0;28.0;CASADO;ACTIVO;4455.0;F;1794.0;UNIVERSITARIO_INCOMPLETO;Blue;63.0;2.0
709774608.0;36.0;CASADO;ACTIVO;3464.0;M;5993.0;DESCONOCIDO;Blue;64.0;3.0
718802283.0;31.0;DIVORCIADO;ACTIVO;4128.0;F;8320.0;POSGRADO_INCOMPLETO;Blue;82.0;3.0
789354783.0;32.0;SOLTERO;ACTIVO;4286.0;F;2329.0;DESCONOCIDO;Blue;86.0;3.0
720486408.0;36.0;SOLTERO;ACTIVO;4436.0;F;1438.3;UNIVERSITARIO_INCOMPLETO;Blue;73.0;1.0
717793983.0;45.0;SOLTERO;PASIVO;2503.0;M;18128.0;UNIVERSITARIO_COMPLETO;Silver;49.0;3.0
718582158.0;35.0;CASADO;ACTIVO;4183.0;M;10642.0;DESCONOCIDO;Blue;74.0;2.0
713127708.0;26.0;CASADO;ACTIVO;3766.0;F;2230.0;UNIVERSITARIO_INCOMPLETO;Blue;63.0;0.0
717112533.0;42.0;DESCONOCIDO;ACTIVO;4058.0;F;6946.0;UNIVERSITARIO_COMPLETO;Blue;88.0;1.0
711245433.0;41.0;SOLTERO;PASIVO;2281.0;F;2509.0;UNIVERSITARIO_COMPLETO;Blue;41.0;4.0
713681433.0;39.0;DIVORCIADO;ACTIVO;5007.0;F;9716.0;SECUNDARIO_COMPLETO;Blue;91.0;2.0
718846008.0;36.0;CASADO;ACTIVO;3900.0;F;4377.0;DESCONOCIDO;Blue;62.0;0.0
714119283.0;34.0;SOLTERO;PASIVO;2257.0;F;2516.0;DESCONOCIDO;Blue;51.0;2.0
713056083.0;46.0;SOLTERO;ACTIVO;4037.0;M;34516.0;SECUNDARIO_COMPLETO;Blue;87.0;2.0
718538958.0;43.0;SOLTERO;ACTIVO;4564.0;F;1844.0;UNIVERSITARIO_INCOMPLETO;Blue;82.0;3.0
710353233.0;39.0;DIVORCIADO;ACTIVO;4288.0;M;13233.0;UNIVERSITARIO_INCOMPLETO;Blue;47.0;3.0
713853858.0;31.0;CASADO;ACTIVO;2589.0;M;34516.0;DESCONOCIDO;Silver;57.0;4.0
711626658.0;36.0;SOLTERO;PASIVO;1971.0;F;1930.0;SECUNDARIO_COMPLETO;Blue;45.0;1.0
710342508.0;36.0;CASADO;ACTIVO;4004.0;F;1593.0;UNIVERSITARIO_INCOMPLETO;Blue;76.0;2.0
787563858.0;41.0;CASADO;ACTIVO;3553.0;F;8589.0;UNIVERSITARIO_COMPLETO;Blue;63.0;1.0
799239033.0;47.0;SOLTERO;PASIVO;2279.0;F;1714.0;SECUNDARIO_COMPLETO;Blue;46.0;3.0
710733183.0;36.0;DESCONOCIDO;ACTIVO;3631.0;M;1438.3;POSGRADO_INCOMPLETO;Blue;67.0;3.0
718489608.0;36.0;CASADO;ACTIVO;4668.0;F;2433.0;UNIVERSITARIO_COMPLETO;Blue;69.0;4.0
758824608.0;40.0;CASADO;ACTIVO;3370.0;M;21148.0;UNIVERSITARIO_INCOMPLETO;Blue;69.0;4.0
717195933.0;30.0;CASADO;PASIVO;2431.0;M;5298.0;UNIVERSITARIO_COMPLETO;Blue;37.0;3.0
780984408.0;50.0;DIVORCIADO;ACTIVO;4070.0;F;7487.0;DESCONOCIDO;Blue;63.0;0.0
708848208.0;40.0;SOLTERO;ACTIVO;4223.0;M;34516.0;UNIVERSITARIO_INCOMPLETO;Blue;81.0;3.0
721437333.0;36.0;SOLTERO;PASIVO;2027.0;M;5054.0;UNIVERSITARIO_COMPLETO;Blue;39.0;2.0
719713683.0;37.0;CASADO;ACTIVO;4921.0;F;7608.0;UNIVERSITARIO_COMPLETO;Blue;81.0;0.0
715955208.0;26.0;SOLTERO;ACTIVO;4530.0;F;2189.0;SECUNDARIO_COMPLETO;Blue;72.0;1.0
805313808.0;47.0;CASADO;PASIVO;2409.0;F;8018.0;SECUNDARIO_COMPLETO;Blue;38.0;3.0
715716333.0;50.0;SOLTERO;ACTIVO;4273.0;F;18819.0;SECUNDARIO_COMPLETO;Blue;87.0;0.0
714502458.0;36.0;CASADO;ACTIVO;3748.0;M;17811.0;DESCONOCIDO;Blue;79.0;3.0
712444533.0;36.0;SOLTERO;ACTIVO;3880.0;M;14418.0;SECUNDARIO_COMPLETO;Blue;68.0;2.0
797748708.0;38.0;SOLTERO;ACTIVO;5001.0;M;3936.0;DESCONOCIDO;Blue;66.0;4.0
780203883.0;33.0;DIVORCIADO;ACTIVO;4375.0;F;5738.0;POSGRADO_COMPLETO;Blue;73.0;3.0
720616908.0;36.0;SOLTERO;ACTIVO;3918.0;M;34516.0;UNIVERSITARIO_INCOMPLETO;Blue;67.0;1.0
794707083.0;44.0;SOLTERO;PASIVO;2131.0;M;3495.0;UNIVERSITARIO_INCOMPLETO;Blue;41.0;2.0
772922883.0;22.0;CASADO;PASIVO;1874.0;M;20543.0;DESCONOCIDO;Blue;42.0;3.0
817038333.0;40.0;CASADO;ACTIVO;4042.0;F;1513.0;UNIVERSITARIO_COMPLETO;Blue;72.0;0.0
710820783.0;36.0;CASADO;ACTIVO;4246.0;F;5989.0;UNIVERSITARIO_COMPLETO;Blue;78.0;4.0
720338658.0;42.0;SOLTERO;ACTIVO;2998.0;F;2490.0;POSGRADO_INCOMPLETO;Blue;60.0;3.0
803938908.0;44.0;SOLTERO;ACTIVO;4546.0;F;2659.0;UNIVERSITARIO_INCOMPLETO;Blue;81.0;4.0
787849833.0;40.0;CASADO;ACTIVO;4205.0;M;13490.0;SECUNDARIO_COMPLETO;Blue;75.0;2.0
787921383.0;44.0;SOLTERO;PASIVO;1461.0;M;34516.0;SECUNDARIO_COMPLETO;Silver;43.0;0.0
814483608.0;42.0;DIVORCIADO;PASIVO;1860.0;F;5798.0;UNIVERSITARIO_COMPLETO;Blue;43.0;4.0
715514133.0;31.0;CASADO;PASIVO;1973.0;F;2184.0;UNIVERSITARIO_COMPLETO;Blue;42.0;4.0
721143258.0;33.0;SOLTERO;ACTIVO;4804.0;M;1664.0;SECUNDARIO_COMPLETO;Blue;66.0;1.0
709335558.0;37.0;CASADO;ACTIVO;3367.0;M;7753.0;UNIVERSITARIO_INCOMPLETO;Blue;65.0;3.0
713333433.0;41.0;DESCONOCIDO;PASIVO;1477.0;M;18075.0;UNIVERSITARIO_INCOMPLETO;Blue;30.0;3.0
